avg_volume_30d,close,date,flagged,ma_100,ma_200,ma_50,open,reason,ticker,volume
1475543.3333333333,65.22000122070312,2026-04-24,True,103.45501064300537,154.05342992782593,71.24631980895997,67.79000091552734,Gap Up Normal Volume (short candidate),MNDY,1176500
1866406.6666666667,7.889999866485596,2026-04-24,True,10.465999999046325,9.36995001077652,8.717999963760375,8.289999961853027,Gap Up Normal Volume (short candidate),NEO,1253800
2001106.6666666667,10.670000076293945,2026-04-24,True,13.43579999923706,13.259450011253357,11.711200008392334,10.699999809265137,Gap Up Normal Volume (short candidate),OI,1935200
1493193.3333333333,88.66999816894531,2026-04-24,True,106.93869956970215,118.24415019989014,100.57749938964844,90.25,Gap Up Normal Volume (short candidate),OLLI,1199200
532920.0,57.560001373291016,2026-04-24,True,62.70059982299804,64.12730003356934,62.299799880981446,58.939998626708984,Gap Up Normal Volume (short candidate),PBH,362400
2620043.3333333335,80.1500015258789,2026-04-24,True,81.06067253530335,81.42047749288943,82.70376185737776,80.73999786376953,Gap Up Normal Volume (short candidate),PEG,2018500
2370203.3333333335,35.45000076293945,2026-04-24,True,48.472896881429286,52.43990902218675,42.71219094821738,37.33000183105469,Gap Up Normal Volume (short candidate),PEGA,2968100
2480393.3333333335,8.829999923706055,2026-04-24,True,13.499899959564209,19.315,10.711499996185303,9.539999961853027,Gap Up Normal Volume (short candidate),PHR,1462500
1021050.0,33.5099983215332,2026-04-24,True,39.20419982910156,40.44179547515219,37.899399795532226,33.630001068115234,Gap Up Normal Volume (short candidate),PPC,751200
2547223.3333333335,13.720000267028809,2026-04-24,True,13.818399991989136,14.004833979860472,13.854799995422363,13.670000076293945,Gap Up Normal Volume (short candidate),RDY,2625800
1558830.0,138.52999877929688,2026-04-24,True,169.9476003265381,184.9291498184204,147.67479995727538,137.50999450683594,Gap Up Normal Volume (short candidate),RH,743000
25375803.333333332,15.40999984741211,2026-04-24,True,17.955699939727783,17.75175001144409,15.746099967956543,15.600000381469727,Gap Up Normal Volume (short candidate),RKT,15391200
927093.3333333334,85.0999984741211,2026-04-24,True,98.28289978027344,98.5230749130249,90.01399978637696,85.69999694824219,Gap Up Normal Volume (short candidate),RYTM,310200
860646.3666666667,5.409999847412109,2026-04-24,True,6.060705768852603,6.27293870164129,5.811700010299683,5.570000171661377,Gap Up Normal Volume (short candidate),SITC,581550
